s.|šlagbaum|šlagbaum, -an, -ad|шлагбаум|puomi|||||||||
s.|slaid|slaid, -an, -ad (IL)|слайд||||||||||
s. mon.|šlejad|šl’ejad|шлея|mäkivyöt|šl’ejad vaa losn’itaze (OF)|шлеи только блестят|mäkivyöt vain loistavat||||||
s.|slitk|sl’itk, -an, -ad|слиток|harkko|||||||||
s.|sliva|sl’iva, -n, -d|слива|luumu|||||||||
s.|sloja|sloja, -n, -d|слой|kerros|||||||||
s.|šlöma|šl’oma, -n, -d|шлем|kypärä|||||||||
s.|slona|slona, -n, -d|слон|norsu|||||||||
s.|slovar’|slovar’|словарь|sanakirja|||||||||
s.|sluav|sluav, -an, -ad|слава|kunnia, maine|||||||||
s.|šlüpk|šl’upk, -an, -ad|шлюпка|pelastusvene|||||||||
s.|sluušp|sluušp, -an, -ad|служба|palvelu, palvelus|||||||||
s.|sluužb|sluužb, -an, -ad (IL)|служба|palvelu, palvelus|hänel ol'ii cerkovnij sluušp|он нёс церковную службу|hän oli kirkonpalvelija||||||
a.|cerkounoi|cerkovn/ij, -uun, -uud |церковный|kirkon-, kirkko-, kirkollinen|hänel ol'ii cerkovnij sluušp|он нёс церковную службу|hän oli kirkonpalvelija||||||
v.|sluužida|sluu/šta, -žib, -žii|служить|palvella|||||||||
s.|šlüza|šl’uza, -n, -d|шлюз|sulku|||||||||
s.|smekalk|smekalk, -an, -ad|смекалка||||||||||
s.|smičk|smičk, -an, -ad|смычок||||||||||
adv.|smielo|smielo|смело|rohkeasti|||||||||
s.|snaiper|snaiper, -an, -ad|снайпер|tarkka-ampuja|||||||||
s.|šnurk|šnurk, -an, -ad|шнурок|kenkänauha|||||||||
s. yhd.|sobidenpezend|sobiim/pezend|стирка|vaatteidenpesu|||||||||
s.|socializm|social’izm, -an, -ad|социализм|sosialismi|||||||||
s.|sočinenij|sočin’en'ij, -an, -ad|сочинение|ainekirjoitus; teos|||||||||
s.|šofer|šofer ~ šof’or, -an, -ad|шофёр|kuljettaja, kuski|||||||||
a.|soged|soged, -an, -ad|слепой, незрячий|sokea|||||||||
s.|soged|soged, -an, -ad|слепец, слепой|sokea, näkövammainen|||||||||
v.|sogeta|soge/ta, -nob, -n’ ~ -n’ii|слепнуть, ослепнуть|soeta|||||||||
s.|soit|soit, -on, -od (IL)|гармоника|harmonikka|||||||||
s.|soitand|soitand, -an, -ad (IL)|музыка|musiikki|||||||||
s.|soittaj|soitaj, -an, -ad (IL)|музыкант, гармонист|muusikko, hanurinsoittaja|||||||||
s.|šokk|šokk ~ št'okk|щека|poski|||||||||
s. yhd.|šokkluu|šokk/luu|скула, челюсть|poskipää, leukaluu|||||||||
s.|šokolad|šokolad, -an, -ad|шоколад|suklaa|||||||||
s.|soldat|soldat, -an, -ad|боец|sotamies|||||||||
s.|solonk|solonk, -an, -ad|солонка|suola-astia|||||||||
s.|sopernik|sopern’ik, -an, -ad|соперник|kilpailija|||||||||
s.|šost|šost, -an, -ad|шест|seiväs|||||||||
s.|šotk|šotk, -an, -ad|щётка|harja|||||||||
v.|sotkida|sot’ta ~ sot’ki/da, -b, -i|месить, замешивать, замесить|sotkea|||||||||
s.|soudaj|soudaj, -an, -ad|гребец|soutaja|||||||||
s.|soudand|soudand, -an, -ad|гребля|soutaminen, soutu|||||||||
s. yhd.|zverosouhoz|zvero/souhoz ~ -sofhoz|зверосовхоз|turkissovhoosi|Mihailouskij zverosouhoz|Михайловский зверосовхоз|Kuujärven turkissovhoosi||||||
s.|souhoz|souhoz ~ sofhoz, -an, -ad|совхоз|sovhoosi|Mihailouskij souhoz|Михайловский совхоз|Kuujärven sovhoosi||||||
s.|suvet|suvet ~ sovet, -an, -ad (KTK)|совет|neuvo, neuvosto|||||||||
s.|sovest’|sovest’, -in, -id|совесть|omatunto|||||||||
s.|špaga|špaga, -n, -d|шпага|kalpa, pistomiekka|||||||||
s.|špagat|špagat, -an, -ad|шпагат|"naru,
spagaatti"|||||||||
s.|špala|špala, -n, -d|шпала|ratapölkky|||||||||
s. mon.|špalad|špalad|шпалы|ratapölkyt|||||||||
konj.|spassibo|spas’s’ibo|спасибо|kiitos|||||||||
v.|spassida|spas’ta (IL) ~ spuasta (KTK)|спасти|pelastaa|||||||||
s.|spičk|spičk, -an, -ad|спичка|tulitikku|||||||||
v.|špiguida|špigu/ida, -ib, -i|штопать|täyttää|||||||||
s.|špilk|špil’k, -an, -ad|шпилька|hiusneula|||||||||
s.|špion|špion, -an, -ad|шпион|vakoilija|||||||||
s.|spisk|spisk, -an, -ad|список|lista|||||||||
v.|sporttida|spor’ta (IL) ~ sportta (KTK), sport'ib, sport'ii|портить, испортить, попортить|pilata|||||||||
s.|špric|špr’ic, -an, -ad|шприц|injektioruisku|||||||||
s.|spruafk|spruafk, -an, -ad|справка|todistus|||||||||
s.|spruavind|spruavind, -an, -ad|лечение|hoito, lääkitys|||||||||
a.|spruavittaj|spruavitaj, -an, -ad|целебный|lääkitsevä|||||||||
adv.|sriädö|sr’iädo|немедленно, тотчас|heti|||||||||
s.|šrift|šr’ift, -an, -ad|шрифт|fontti, kirjasin|||||||||
adv.|sročno|sročno|срочно|pikaisesti|||||||||
s.|šruam|šruam, -an, -ad|шрам|arpi|||||||||
s.|sruast’|sruast’, -in, -id|ужас; страсть|kauhistus; intohimo|||||||||
s.|štaba|štaba, -n, -d|штаб|esikunta|||||||||
s.|stadion|stad’ion, -an, -ad|стадион|stadion, urheilukenttä|||||||||
s.|štamp|štamp, -an, -ad|штамп|leima|||||||||
s. mon.|trusad|tru/sad, -s'iin, -s'iid|трусы|alushousut|üks'iiš trus'iiš|в одних трусах|vain alushousut päällä||||||
s.|štang|štang, -an, -ad|штанга|tanko|||||||||
s. mon.|stankad|stank/ad, -uun, -uud|козлы|pukki|||||||||
s.|starik|star’ik, -an, -ad|старик|vahnus, vanha mies|||||||||
s.|starin|starin, -an, -ad|сказание|tarina|||||||||
s.|staršin|staršina, -n, -d|старшина|vanhin|||||||||
s.|statuj|statuj, -an, -ad|статуя|patsas|||||||||
s.|stelk|st’el’k, -an, -ad|стелька|pohjallinen|||||||||
s.|štempel’|štempel’|штемпель|leima|||||||||
s.|stependij|st’epend’ij, -an, -ad|стипендия|stipendi, apuraha|||||||||
s.|štepsel’|šteps’el’|штепсель|pistotulppa, pistorasia|||||||||
s.|stiil’|st’il’, -an, -ad|стиль|tyyli|en’čel st’il’al|по старому стилю|vanhan ajanlaskun mukaan||||||
s.|štikk|štika, -n, -d|штык|pistin|||||||||
s.|stikofk|stikofk, -an, -ad|стыковка|yhtymä|||||||||
s.|stimul|st’imul, -an, -ad|стимул|inspiraatio|||||||||
s.|štögol’|ščogol’|щёголь|keikari|||||||||
v.|štögolida|ščogol’i/da, -ib, -i|щеголять|keikaroida|||||||||
s.|stokan|stokan, -an, -ad|стакан|juomalasi|||||||||
s.|stökkol|st’okkol, st'oklan, st'oklad ~ st'okkolt|стекло|lasi|panda st’oklad (IL)|застеклить|lasittaa|higostunu st'okkol (KTK)|запотелое стекло|hiostunut lasi|||
s.|stol’ič|stol’ic, -an, -ad|столица|pääkaupunki|||||||||
s.|stola|stola, -n, -d|стол|pöytä|||||||||
a.|stolovoi|stolov/ij, -uun, -uud |столовая|ruokala|||||||||
v.|štopaida|štopa/ada, -ab, -a|штопать|paikata|||||||||
s.|štopor|štopor, -an, -ad|штопор|korkkiruuvi|||||||||
s. mon.|štorad|štor/ad, -uun, -uud|шторы|verhot|||||||||
s.|štorm|štorm, -an, -ad|шторм|mysky|||||||||
s.|straža|straža, -n, -d|страж|vartija|||||||||
s.|stročk|stročk, -an, -ad|строчка|rivi|||||||||
a.|strogoi|strog/ij, -uun, -uud |строгий|ankara, vaativa|||||||||
s.|stroič|stroič, -an, -ad|троица|kolminaisuus|||||||||
s.|štruaf|štruaf, -an, -ad|штраф|sakko|||||||||
v.|struugaita|struugaata|строгать|höylätä|||||||||
s.|student|stud’ent, -an, -ad|студент|opiskelija|||||||||
s.|studij|stud’ij, -an, -ad|студия|studio|||||||||
s.|štukatuur|štukatur, -an, -ad|штукатура|rappaus|||||||||
s.|šturm|šturm, -an, -ad|штурвал|rynnäkkö|||||||||
s.|šturman|šturman, -an, -ad|штурман|navigaattori|||||||||
v.|šturmuida|šturmu/ida, -ib, -i|штурмовать|rynnätä|||||||||
s.|šturval|šturval, -an, -ad|штурвал|ruori, ohjaussauva|||||||||
s.|štuuk|štuuk, -an, -ad|штука|kappale|||||||||
adv.|suab|suab|можно|saa|ei sua|нельзя|ei saa||||||
s.|suadib-|svuad’ib-|свадебный|hää-|||||||||
a.|suadu|suadu/d, -n, -d|полученный|saatu|ičel suadud|нажитой|||||||
s.|šuah II|šah, -an, -ad|шах|šakki|||||||||
s.|suaharnič|suaharn’ič, -an, -ad|сахарница|sokerikko|||||||||
s. mon.|šuahmatad|šahmat/ad, -uun, -uud|шахматы|šakkipeli|||||||||
s.|šuahmatist|šahmat’ist, -an, -ad|шахматист|šakkipelaaja|||||||||
s.|šuahmatoiden-|šahmatuun-|шахматный|šakki-|||||||||
s.|suand|suand, -an, -ad|добыча|saalis, saanti|||||||||
s.|suappug|suap/ug, -kan, -kad|сапог|saapas|||||||||
s.|suappugansiär’|suapkan/s’iär’|голенище|saapasvarsi, saappaanvarsi|||||||||
s. yhd.|suappugoidenombelij|suapkuun/ombl’ij|сапожник|suutari|||||||||
s.|suatand|suatand, -an, -ad|проводы|saatto|||||||||
a.|südämelline|s’üdamel’i/in’e, -ižen, -št|сердечный, задушевный|sydämellinen|||||||||
s.|sudd’|sud’d’, -an, -ad|судья|tuomari|||||||||
v.|südida|s’üd’i/da, -b, -i|тыкать|sysiä, pistellä|||||||||
adv.|sudre|sudro (IL)|зря|turhaan, hukkaan|||||||||
s.|suga|suga, -n, -d|гребёнка, расчёска|kampa|||||||||
s. mon.|sugahad|sugah/ad, -iin, -iid|щетина|harjakset, sänki|nousta sugahad (IL)|ощетиниться|nostaa harjakset||||||
s.|higostunu|higostunu, -den, -t|запотелый|hiostunut|higostunu st'okkol (KTK)|запотелое стекло|hiostunut lasi||||||
s.|sugaz|suga/z, -han, -st|щетинка; луч|harjas; säde|nousta sugahad|ощетиниться|nostaa harjakset||||||
v.|sugida|sugi/da, -b, -i|причесать|kammata|||||||||
a.|sugimatoi|sugimat/uu, -oman, -omad|нечесаный|kampaamaton|||||||||
s.|sügüz-|s'ügüz'- ~ (Pal) s’ügiz’-|осенний|syys-|||||||||
s. yhd.|sügüz’peld|(Pal) s’ügis’/peld|озимь|syyspelto|||||||||
s. yhd.|sügüzkündand|s’ügüz’/kündand ~ (Pal) s’ügiz’/kindand|осенняя пахота|syyskyntö|||||||||
v.|šuhišta|šuhi/šta, -žob, -ž ~ -žii|шептать|suhistaa|||||||||
s.|šuhu|šuhu, -n, -d|шёпот|suhu|||||||||
s. mon.|suičed|suičed|удила; узда|suitset|||||||||
s.|suitand|suitand, -an, -ad|накопление|säästäminen|||||||||
v.|suittada|sui/tta, -tab, -t’ ~ -t’ii|копить, скопить, накопить, накапливать|säästää|||||||||
s.|sukad|suk/ad, -iin, -iid|чулки|sukat|||||||||
s.|sukkulaine|(Pal) sukl/uun’e, -uužen, -ošt|челнок (ткацкий)|sukkula, syöstävä|||||||||
s.|suksnik|suksn’ik, -an, -ad|лыжник|hiihtäjä|||||||||
s.|sulamine|sulami/in’e, -ižen, -št|таяние|sulaminen|||||||||
s.|sülg|s’ül’g, -en, -ed ~ s'ül’kt|слюна|sylki|||||||||
v.|sülgeda|s'ül'kta ~ s’ül’ta, s'ül'gob, s'ül'gii|плевать|sylkeä|logad s’ül'gob (KTK)|мокроту выплёвывает|sylkee limaa||||||
s.|sumk|sumk, -an, -ad|сумка|laukku|||||||||
s.|sundug|sundu/g ~ sundu/k (IL), -gan, -gad|сундук|arkku|||||||||
v.|sündüda|s’ündu/da, -b, -i|вместиться, поместиться, влезать|mahtua|d’es’at’ ton hein’at s’ündub |десять тонн сена влезет|kymmenen tonnia heinää mahtuu||||||
v.|sündüttada|(Pal) s’indu/tada, -tab, -t’ ~ -t’ii|уместить|mahduttaa|||||||||
a.|süödäv|s’üödab, s'üötpan, s'üötpad|съедобный|syötävä|iel’e s’üödab|не пригодно для еды|ei ole syötävä||||||
a.|suohine|suohi/in’e, -ižen, -št|болотистый|soinen|||||||||
a.|suolaine|suola/an’e, -ažen, -št|солёный|suolainen|||||||||
s.|suoland|suoland, -an, -ad|соление|suolaaminen|||||||||
a. yhd.|iele-süödäv|iel’e/s’üödab (IL)|несъедобный|myrkyllinen|||||||||
v.|suolata|suola/ta, -dab, -z’ ~ -z’ii|солить, засаливать, засолить, насолить, посолить||suolata kalad (KTK)|солить рыбу|suolata kalaa||||||
a.|suolattu|suolatu/d, -n, -d|солёный|suolattu|||||||||
s. mon.|süömäd|s’üöm/äd, -iin, -iid|яства (IL)|ruuat|||||||||
s.|süömär’|s’üömär’, -in, -id|обжора|syömäri|||||||||
adv.|süömäta|s’üömäta|натощак|syömättä, tyhjään vatsaan|||||||||
s. |suomest|suomest, -an, -ad|солонка|suola-astia|||||||||
s.|suomelaine|suomela/an’e, -ažen, -št|финн|suomalainen|||||||||
s.|süötänd|s’üötand, -an, -ad|кормление, питание|ruokinta|||||||||
s.|süötöi|s’üötuu ~ s’üötüö ~ (Pal) s’ietuu, -n, -d|наживка, червь|onkimato|||||||||
s.|suov|suov, -an, -ad|стог|suova|||||||||
s.|supsidij|sups’id’ij, -an, -ad|субсидия|apuraha|||||||||
s.|šurd’ak|šurd’ak ~ šurjak, -an, -ad|шурин, брат жены|lanko, vaimon veli|||||||||
adv.|surmale|surmal’e|насмерть|kuolleeksi|||||||||
a.|surmatoi|surmat/uu, -oman, -omad|бессмертный|kuolematon|||||||||
s.|sürpriz|s’urpr’i/s, -zan, -zad (IL)|сюрприз|yllätys|||||||||
s.|šurup|šurup, -an, -ad|шуруп|ruuvi|||||||||
s. dem.|šurupaine|šurupa/an’e, -ažen, -št|шурупчик|ruuvi (pieni)|||||||||
v.|survoda|surv/da, -ob, -uu|толочь, натолочь, растолочь|survoa|||||||||
v.|sütüttada|s’üt’ü/tada, -tab, -t’ ~ -t’ii|зажечь, воспламенить|sytyttää|||||||||
s.|suud|suud|суд|tuomio|||||||||
s.|suuhud|suuhu/t, -den, -t|ротик|suu (pieni)|||||||||
s. yhd.|suulagi|suu/lagi|нёбо|kitalaki|||||||||
s.|suup|suup, -an, -ad|суп|keitto, soppa|||||||||
a. yhd.|suur’perehine|suur’/perehiin’e|многосемейный|moniperheinen|||||||||
s.|šuurin|šuur’in, -an, -ad|шурин|lanko|||||||||
s.|šuutk|šuutk ~ šutk, -an, -ad|шутка|vitsi|||||||||
s. mon.|suutkad|suutkad ~  sutkad|сутки|vuorokausi|ühtet sutkad ruaduon (KTK)|я работал одни сутки|vuorokauden työskentelin||||||
num. mon.|ühted|ühted, üks'iin, üks'iid|одни|yhdet|ühtet sutkad ruaduon (KTK)|я работал одни сутки|vuorokauden työskentelin|üks'iiš trus'iiš|в одних трусах|vain alushousut päällä|||
s.|šuuttida|šuu/tta, -t'ib, -t'ii|шутить|laskeä leikkiä, tehdä pilaa|||||||||
v. refl.|suuttudakse|suutu/dakse, -ze, -ihe(ze) (IL)|разозлиться|suuttua|||||||||
v.|suututtada|suutu/tada, -tab, -t’ ~ -t’ii (IL)|злить|suututtaa|||||||||
adv.|süvä|s’üvä|глубоко|syvää|||||||||
a.|süvä|s’üvä, -n, -d|глубокий|syvä|||||||||
adv.|süväle|süväl’e|вглубь|syvälle|||||||||
adv. komp.|süvemba|s’üvemba|глубже, поглубже|syvemmin|||||||||
s.|suvenir|suven’ir, -an, -ad|сувенир|muistoesine|||||||||
v.|süveta I|s’üve/ta, -ndab, -nd’ž ~ -nd’žii|углублять, углубить|syventää|||||||||
s.|suvi|suv/i, -en, -ed|юг|etelä|||||||||
s.|süžet|s’užet, -an, -ad|сюжет|juoni|||||||||
s.|svajak|svajak, -an, -ad|свояк, муж сестры жены|lanko, vaimon sisaren mies|||||||||
s.|šveda|šveda, -n, -d|швед|ruotsalainen|||||||||
s.|šveicar|šveicar, -an, -ad|швейцар|sveitsiläinen|||||||||
s.|sverl|sverl, -an, -ad|сверло, бурав|pora, kaira|||||||||
s.|svetind|cvet’ind, -an, -ad|цветение|kukinta|||||||||
s.|svetofor|svetofor, -an, -ad|светофор|liikennevalot|||||||||
a.|svettij|cvet’t’ij, -an, -ad|цветущий|kukkiva|||||||||
s.|sviet|sviet, -an, -ad|свет|valo, ilma|||||||||
s.|svinč|svinč, -an, -ad|свинец|lyijy|||||||||
adv.|suatuikš|suatuikš|свататься|kosimaan, kosijoiksi|suatuikš tuloba |придут свататься|tulevat kosimaan|žen’ih tulop suatuikš|жених придёт свататься|sulhanen tulee kosimaan|||
s.|suat II|svuat ~ suat, -un, -ud|сват, сватающий|kosija|tul’d'ihe minun svuatud laul.|пришли мои сваты|tulivat kosijani|l’ähtoba ajamaha suatuil’e|поедут к сватам|lähtevät ajamalla kosijoille|||
s.|svuat|svuat, -un, -ud|сват|vävyn isä, miniän isä|||||||||
s.|svuat’|svuat’, -an, -ad|сватья|vävyn äiti, miniän äiti|||||||||
v.|svuataita|svuataata (IL)|сватать|kosia|||||||||
s. mon.|t’aganad|t’agan/ad, -uun, -uud|таган|pannunjalka|||||||||
s.|tülen’|t’ul’en’|тюлень||||||||||
s. mon.|tabad|tab/ad, -uun, -uud|нравы|tavat|||||||||
s.|tabak|tabak|табак|tupakka|||||||||
adv.|tabas|tabas|вгорячах, сгоряча|kuumapäissä|||||||||
v.|tabata|taba/ta, -dab, -z’ ~ -z’ii|ловить, поймать, догонять, догнать, нагонять, задержать, хватать, обхватить|tavoittaa|tabaz’iin n’iškas|я схватил за шиворот|||||||
s.|tabletk|tabl’etk, -an, -ad|таблетка|pilleri|||||||||
s.|tablič|tabl’ic, -an, -ad|таблица|taulu|||||||||
s.|tablo|tablo, -n, -d|табло|näyttötaulu|||||||||
s.|tadžik|tadžik, -an, -ad|таджик|tatsikki|||||||||
a.|tägälaine|t’ägala/an’e, -ažen, -št|здешний, тутошний, живущий здесь|täkäläinen|||||||||
s.|tägälaine|t’ägala/an’e, -ažen, -št|здешний, тутошний|täkäläinen|||||||||
s. yhd.|tagapuol’|taga/puol’|зад|takapuoli|||||||||
s.|tagaraiv|(Akv, Pal) tagar’i/in’e, -ižen, -št ~ (Syrj) tagaruin’e|затылок|takaraivo|||||||||
s. yhd|tagaverai|taga/veraa|задворки, задний двор|takapiha|||||||||
adv. yhd.|tähesai|t’äha/saa|доныне|tähän asti|||||||||
v.|tahkota|tahkata|точить|tahkota, teroittaa|||||||||
a.|tahkottu|tahkatu/d, -n, -d|точёный|teroitettu|||||||||
s. yhd.|taiginanmuigoitez|(Pal) taiginam/muigetuz|опара|taikinan juuri, taikinan alus|||||||||
s.|taim|taim, -an, -ad|тайм|puoliaika|||||||||
a.|taivahalline|taivhal’i/in’e, -ižen, -št|небесный|taivaallinen|||||||||
s. yhd.|taivahanrand|taivhan/rand|горизонт, небосклон|horisontti, taivaanranta|||||||||
a. yhd.|taivahansinine|taivhan/s’in’iin’e|лазурный, лазурь (цвет)||||||||||
s.|taks|taksa, -n, -d|такса|taksa|||||||||
s.|takso|taks’i, -n, -d|такси|taksi|||||||||
s.|taksofon|taksofon, -an, -ad|таксофон||||||||||
s.|takt|takt, -an, -ad|такт|tahti|||||||||
s.|taktičnoi|takt’ičn/ij, -uun, -uud |тактичный|tahdikas|||||||||
s.|taktik|takt’ik, -an, -ad|тактика|taktiikka|||||||||
s.|talant|talant, -an, -ad|талант|lahjakkuus|||||||||
s.|talon|talon, -an, -ad|талон|kuponki|||||||||
s.|talv-|tauv-|зимний|talvi-|||||||||
s.|tambur|tambur, -an, -ad|тамбур|eteinen|||||||||
s.|tamožan-|tamožan-|таможенный|tulli-|||||||||
s.|tanc|tanc, -un, -ud|танец|tanssi|tul'd'ihe tancuil'e|приходили на танцы|tulivat tansseille||||||
v.|tancuida|tancu/ida, -ib, -i|танцевать|tanssia|||||||||
s. mon.|tapkad|tapkad|тапки|tossut, kotitossut|||||||||
s.|tarataik|tarataik, -an, -ad|одноколка||||||||||
s.|taričend|tar’ičend, -an, -ad|предложение|tarjous|||||||||
s.|tarif|tar’if, -an, -ad|тариф||||||||||
v.|tarita|tar’i/ta, -čob, -č ~ -čii|предлагать|tarjota|||||||||
v. refl.|taritakse|tar’itetakse (IL)|предлагаться, напрашиваться|tarjoutua|||||||||
adv. dem.|tarkaižesti|tarkaažest’i|тщательно|huolellisesti|||||||||
adv.|tarkas|tarkas ~ tarkah|точно, внимательно, чётко; аккуратнo, бережно|tarkasti, tarkkaan, tarkoin|häin pagižob hil’l’ašt’i da tarkas|он говорит медленно и чётко|hän puhuu hiljaa ja tarkoin||||||
s.|tarkuz|tarku/z, -sen, -st|аккуратность|tarkkuus|||||||||
a.|tarttuj|tartuj, -an, -ad|липкий, цепкий; инфекционный|tarttuva|||||||||
s.|tartund|tartund, -an, -ad|инфекция|tartunta|||||||||
v. frekv. refl.|tartuteltakse|tartute/l’dakse, -l’eze, -l’iihe(ze) (IL)|приставать|tartutella|||||||||
v.|täüttäda|t’äi/tta, -tab, -t’ ~ -t’ii|наполнять, наполнить, заполнять, заполнить, набивать, набить|täyttää|t'äittaze (KTK)|(они) заполняют|täytetään|t'äit't'ihe (KTK)|(они) заполнили|täytettiin|||
s.|tavar|tavar, -an, -ad|товар|tavara|||||||||
adv.|tazaižesti|tazaažest’i|плавно|tasaisesti|||||||||
s.|teem|t’eema, -n, -d (IL)|тема|teema|||||||||
s.|tehnikoi|t’ehn’ik, -an, -ad|техник|tekniikko|||||||||
s.|tekst|t’ekst, -an, -ad|текст|teksti|||||||||
s. yhd.|telebašn’|t’el’e/bašn’|телебашня|TV-torni|||||||||
s. yhd.|telecentr|t’el’e/centr|телецентр|TV-keskus|||||||||
s. yhd.|telefilm|t’el’e/fil’m|телефильм|TV-elokuva|||||||||
s.|teleg|t’el’eg, -an, -ad|телега|rattaat, vankkurit|koheta t'el'eg (KTK)|починить телегу|korjata rattaat||||||
s.|telegraf|t’el’egraf, -an, -ad|телеграф|lennätin|||||||||
s.|telegramm|t’el’egramm, -an, -ad|телеграмма|sähkösanoma|||||||||
s. yhd.|teleperedač|t’el’e/per’edač|телепередача|TV-ohjelma|||||||||
s.|teleskop|t’el’eskop, -an, -ad|телескоп|teleskooppi|||||||||
s. yhd.|telestudij|t’el’e/stud’ij|телестудия|TV-studio|||||||||
s.|teletaip|t’el’etaip, -an, -ad|телетайп|kaukokirjoitin|||||||||
s.|televidenij|t’el’evid’en'ij, -an, -ad|телевидение|televisio, TV|||||||||
s.|televizor|t’el’evizor, -an, -ad|телевизор|TV|||||||||
s.|telo|t’elo, -n, -d|тело|iho, ruumis|||||||||
s.|temp|temp, -an, -ad|темп|tempo, vauhti|||||||||
s.|temperatuur|t’emperatura, -n, -d|температура|lämpötila|||||||||
s.|teniž|ten’is, -an, -ad|теннис|tennis|||||||||
s.|tent|tent, -an, -ad|тент|pressu|||||||||
s.|teorij|t’eor’ij, -an, -ad|теория|teoria|||||||||
s.|teplič|t’epl’ic, -an, -ad|теплица|kasvihuone|||||||||
s.|teplohod|t’eplohod, -an, -ad|теплоход|moottorilaiva|||||||||
s.|teplovoz|t’eplovoz, -an, -ad|тепловоз|moottoriveturi|||||||||
s.|tera|t’era, -n, -d|остриё|terä|||||||||
adv.|terambi|t’erambi|быстрее, побыстрее, скорее, поскорее|nopeammin, nopeampi|||||||||
s.|terapeft|t’erapeft, -an, -ad|терапевт|yleislääkäri|||||||||
a.|terav|t’erav, -an, -ad|острый; бойкий|terävä|t’erav kiel’el’e|бойкий на язык|teräväkielinen||||||
a.|terendettu|t’er’endatu/d, -n, -d (IL)|заостренный|teroitettu|||||||||
v.|terendoittada|t’er’enduu/tta, -tab, -t’ ~ -t’ii|заострить|teroittaa|||||||||
s.|termin|termin, -an, -ad|термин|termini|||||||||
s.|termometr|t’ermometr, -an, -ad|термометр|lämpömittari|||||||||
s.|termuz|termos, -an, -ad|термос|termos|||||||||
s.|terras|t’erras, -an, -ad|терраса|terassi|||||||||
s.|terror|t’error, -an, -ad|террор|terrori|||||||||
a.|tervaine|t’erva/an’e, -ažen, -št|смолистый|tervas-|||||||||
v.|tervata|t’erva/ta, -dab, -z’ ~ -z’ii|смолить|tervata|||||||||
s.|tetratk|t’etratk, -an, -ad|тетрадь|vihko|||||||||
a.|tiähtikaz|t’iähteka/z, -han, -st|звёздный|tähti-|||||||||
s. dem.|tiähtine|t’iäht’i/in’e, -ižen, -št|звездочка|tähtönen|||||||||
s.|tiatar|t’eart, -an, -ad|театр|teatteri|||||||||
a.|tiedamatoi|t’iedamat/uu, -oman, -omad|неведомый, внезапный|tietämätön, äkillinen|||||||||
a.|tiedustelend|t’iedustel’end, -an, -ad|разведка|tiedustelu|||||||||
v.|tiedustelta|t’ieduste/l’da, -l’ob, -l’ ~ -l’ii|разузнавать; навещать|tiedustella|||||||||
s.|tiend|t’iend, -an, -ad|знание|tieto, tietäminen|||||||||
a.|tiettav|t'iet/ab ~ t’iet/tab, -pan, -pad (IL)|известный|tietty, tunnettu|häin om t'ietab muast'er (KTK)|он известный мастер|hän on tunnettu asiantuntija||||||
s.|tigr|t’igr, -an, -ad|тигр|tiikeri|||||||||
a.|tiineh|t’iineh|стельная; беременная (о животных),  жеребая (KTK)|tiine, kantava (eläimestä)|t’iineh hebo (KTK)|жеребая кобыла|tiine tamma|t’iin’eh l’ehm|стельная корова|tiine lehmä|||
s.|tikv|tikv, -an, -ad|тыква||||||||||
s.|tina|t’ina, -n, -d|олово; свинец|tina; lyijy|||||||||
v.|tipaškoittada|t’ipaškuu/tta, -tab, -t’ ~ -t’ii|капнуть|tiputtaa|||||||||
v.|tippuda|t’ip/ta, -pub, -pui|капать|tippua|||||||||
s.|tira|t’ira, -n, -d|тир||||||||||
s.|tiraž|t’iraž, -an, -ad|тираж|painosmäärä|||||||||
s.|tirpand|t’irpand, -an, -ad|терпение|kärsivällisyys|||||||||
v.|tirppada|t’irp/ta, -ab|терпеть|kestää, kärsiä, jaksaa|||||||||
a.|tirppaj|t’irpaj, -an, -ad|терпеливый|kärsivällinen|||||||||
a.|tirppamatoi|t’irpmat/uu ~ t’irpamat/uu, -oman, -omad|нетерпеливый|kärsimätön|t’irpmatuu kukuuhut kirj.|нетерпеливый петушок|kärsimätön pikku kukko||||||
s.|titul|t’itul, -an, -ad|титул|tituli|||||||||
adv.|todel|todel|поистине|todella|||||||||
part.|todel|todel|разве|todellako|||||||||
a.|todelline|todel'i/in’e, -ižen, -št|действительный|todellinen|||||||||
s.|toivotuz|toivotu/z, -sen, -st|обещание; завет|lupaus; testamentti|||||||||
adv.|toižin|toižiin|иначе, по-другому|toisin|||||||||
s.|tokar’|tokar’|токарь||||||||||
s.|tolk|tolk, -un, -ud|толк|tulkku, järki|||||||||
v.|töllöta|t’öl’l’öta|околевать|heittää henkensä|||||||||
s.|tonn|tonn, -an, -ad|тонна|tonni|||||||||
s.|tora|tora, -n, -d|драка, перепалка, схватка; битва, побоище|tappelu, taistelu|||||||||
a.|torač|torač, -un, -ud|драчливый|riidanhaluinen|||||||||
s. yhd.|torakukoi|tora/kukuu|забияка|tappelupukari|||||||||
v.|torata|tora/ta, -dab, -z’ ~ -z’ii|драться, подраться, бороться|tapella, kamppailla|||||||||
v.|torguida|torgu/ida, -ib, -i|торговать, продавать|harjoittaa kauppaa, käydä kauppaa, myydä|tauvel torguitaze |зимой торгуют|talvella käyvät kauppaa||||||
s.|törk|t’örk, -an, -ad|тёрка|raastinrauta|||||||||
