s.|kazačih|kazačih, -an, -ad|наёмная работница, батрачка|palkkalainen, batrakki, piika||||||
s.|kazak|kazak, -an, -ad|наёмный работник, батрак|palkkalainen, batrakki, renki||||||
s.|kazak|kazak, -an, -ad|казак|kasakka||||||
s.|kaži|kaži|кошка, кот|||||||
s.|käzi|käz’i|рука|||||||
s.|käziastij|käzest’ij (IL)|рукомойник|||||||
s.|käziastij|käzest’ij (IL)|умывальник|||||||
s.|kažinpoig|kažim/poig|котёнок|||||||
s.|käzipaik|käz’i/paik|полотенце|||||||
s.|käzipuu|käz’i/puu|перила|||||||
s.|kazv|kazv|рост|||||||
v.|kazvada|kazvda|подрастать|||||||
v.|kazvada|kazvda|расти|||||||
s.|kazvatand|kazvatand|воспитание|||||||
v.|kazvattada|kazva/tada, -tab, -t’ ~ -t’ii|ростить, выкормить|kasvattaa||||||
v.|kazvattada|kazva/tada, -tab, -t’ ~ -t’ii|выращивать|kasvattaa||||||
v.|kazvattada|kazva/tada, -tab, -t’ ~ -t’ii|наростить|||||||
v.|kazvattada|kazva/tada, -tab, -t’ ~ -t’ii|обрастать|||||||
v.|kazvattada|kazva/tada, -tab, -t’ ~ -t’ii|отрастить|||||||
v.|kazvattada|kazva/tada, -tab, -t’ ~ -t’ii|растить|||||||
adv.|kebdäižesti|kebd’aažest’i|полёгоньку|||||||
adv.|kebdäs|kebd’as|слегка|||||||
adv.|kebdemb|kebd’emb|легче|||||||
v.|kebdenzoittada|kebd’enzuutta|облегчить|||||||
v.|kebdeta|kebd’eta|облегчить|||||||
s.|kedad|kedad|кеды|||||||
s.|keglid|kegl’id|кегли|||||||
s.|kehn|kehn|злодей|||||||
s.|kehn|kehn|сатана|||||||
a.|keitettu|keittud|варёный|keitetty||||||
s.|keittaj|keitaj|повар, кухарка|||||||
s.|keittaj|keitaj|повар|||||||
s.|keks|keks|кекс|||||||
s.|kell|kell|колокол|||||||
s.|kelloine|kell/uun’e, -uužen, -ošt|звонок|||||||
s.|kelloine|kell/uun’e, -uužen, -ošt|колокольчик|||||||
pron.|kenen|kenen|чей|||||||
a.|kengatoi|kengat/uu ~ (Pal) kengät/uu, -oman, -omad|босой|paljasjalkainen||||||
v.|kengidakse|kenktakse, kengiže, kengiihe(ze)|обуваться|panna kengät jalkaan|kenkte! (SV)|обуйся!|pane kengät jalkaan!|||
v.|kengittada|kengi/tada, -tab, -t’ ~ -t’ii|обувать|||||||
s.|kepk|kepk|кепка|||||||
s.|kera|kera|клубок|||||||
s.|kera|kera|кочан|||||||
s.|keradamine|kerami/in’e, -ižen, -št|сбор|||||||
s.|keraduz|keradu/z, -sen, -st|сбор|||||||
s.|kerag|kerag|собрание|||||||
s.|keramik|keramik|керамика|||||||
v.|kerata|kerata|подбирать|||||||
v.|kerata|kerata|собирать|||||||
adv.|kerdale|kerdal'e|с собой|mukaan|otta kerdal’e|брать с собой, забирать|ottaa mukaan, hakea|||
v.|kerduda|kerduda|собраться|||||||
s.|keričend|ker’ičend|стрижка|||||||
v.|kerita|kerita|постричь|||||||
v.|kerita|ker’ita|стричь|||||||
s.|keroi|keruu ~ keruo, -n, -d|глотка, гортань, горло; шея|nielu||||||
s.|kesk|kesk|середина|||||||
adv.|keskel|keskel|посередине|||||||
adv.|keskel|keskel|посреди|||||||
adv.|keskenah|kesknaze ~ kesnaze|между собой||pagišta kes(k)naze|переговариваться||||
a.|keskimaine|keskima/an’e, -ažen, -št (IL)|средний|||||||
s. yhd.|kesktaivaz|kesk/taivaz|зенит|||||||
s.|keskuč|keskuč|интервал|||||||
s.|keskuč|keskuč|промежуток|||||||
s. yhd.|kesküö|kesk/üö|полночь|||||||
s.|keskuz|kesku/z, -sen, -st  (IL)|центр|||||||
v.|kestada|kesta|устоять|||||||
a.|keväčud|keväč/ud, -uin, -uid|веснушки|pisamat||||||
s.|keväz-|keväz’-|весенний; яровой|kevät-||||||
s.|keza-|keza-|летний|kesä-||||||
s.|kezi|kez’i (KTK)|шкура|||||||
v.|kezrata|kezerta|прясть|||||||
s.|kiändalmuz|kiändalmu/z, -sen, -st|загиб|||||||
v.|kiändelta|kiändel’ta|валять|kiertellä||||||
v.|kiärida|kiär'da|забинтовать, бинтовать, завернуть, закатать||kiär'da bumagaha|завернуть в бумагу||||
v. refl.|kiätäkse|kiätakse|вернуться|palata||||||
adv.|kibed|kibed|больно|kipeä||||||
s.|kibin|kibin|искра|||||||
v.|kibištada|kibiš/tada, -tab, -t’ ~ -t’ii|вызывать боль||rubez’ kibištamaha|заныло||||
v.|kibištada|kibiš/tada, -tab, -t’ ~ -t’ii|причинять боль||kibištab|причиняет боль||||
s.|kibištuz|kibištu/z, -sen, -st|боль, ломота|||||||
s. yhd.|kibunottaj|kibun/otaj|обезболивающий|||||||
s.|kida|kida|зев|||||||
v.|kiehuda|kiehuda|кипеть|kiehua||||||
v.|kiehuda|kiehta|кипеть|||||||
s.|kiehumine|kiehmi/in’e, -ižen, -št|кипение|||||||
s.|kiehund|kiehund|кипение|||||||
v.|kiehuttada|kiehu/tada, -tab, -t’ ~ -t’ii|кипятить||kiehutetud vez’i|кипячёная вода, кипяток||||
s.|kiel’|kiel’|язык|kieli||||||
v.|kielastada|kielas/tada, -tab, -t’ ~ -t’ii|врать|valehdella||||||
v.|kielastada|kielas/tada, -tab, -t’ ~ -t’ii|лгать|||||||
v.|kielastada|kielas/tada, -tab, -t’ ~ -t’ii|переврать|||||||
v.|kielastada|kielas/tada, -tab, -t’ ~ -t’ii|солгать|||||||
s.|kielastaj|kielastaj|лжец|||||||
v.|kielastelta|kielastel’da|перевирать|||||||
s.|kielastuz|kielastu/z, -sen, -st|враньё|valhe||||||
s.|kielastuz|kielastu/z, -sen, -st|ложь|||||||
s.|kielastuz|kielastu/z, -sen, -st|неправда|||||||
s.|kielaz|kielaz|лживый|||||||
a.|kielaz|kielaz, kielhan|ложный|||||||
s.|kieldatuz|kiel’datu/z, -sen, -st|запрет, воспрещение|kielto||||||
s.|kielduz|kiel’du/z, -sen, -st|запрет|||||||
v.|kieletelta|kieletel’da|наговаривать|||||||
v.|kielitelta|kiel’itel’da|ябедничать|||||||
v.|kielta|kiel’ta|запретить, воспрещать|kieltää||||||
v.|kielta|kiel’ta|унимать|||||||
v.|kielta|kiel’ta|унять|||||||
adv.|kieral|kierdal|вдруг; зараз|||||||
adv.|kieral|kierdal|залпом||d’uoda kierdal|выпить залпом||||
adv.|kieral|kierdal|наотрез|||||||
adv.|kieral|kierdal|разом|||||||
adv.|kieral|kierdal|сразу|||||||
adv.|kieran|kierdan|однажды|||||||
adv.|kieran|kierdan|раз|||||||
adv.|kieras|kierdas|вдруг; зараз|||||||
adv.|kieras|kierdas|вдруг, внезапно|yhtäkkiä||||||
s.|kierd|kierd|случай|||||||
s. dem.|kierdaine|kierda/an’e, -ažen, -št|разок|||||||
a.|kierdalline|kierdal’i/in’e, -ižen, -št|разовый|||||||
v.|kierta|kierta|вить, крутить|kiertää||||||
s.|kihl|kihl|заклад||išta kihl|биться об заклад, держать пари||||
s.|kihlad|kihlad|пари|||||||
s.|kiimaig|kiim/aig|брачный период|kiima-aika||||||
s.|kiireh|kiireh|спешка|||||||
s.|kiireh|kiireh|спешка|||||||
adv.|kiirehel|kiirhel|второпях|kiireellä||||||
adv.|kiirehel|kiirhel|наспех|||||||
adv.|kiirehel|kiirhel|торопливо|||||||
v.|kiirehtada|kiireh/tada, -tab, -t’ ~ -t’ii|поспешить|||||||
v.|kiirehtada|kiireh/tada, -tab, -t’ ~ -t’ii|спешить|||||||
v.|kiirehtada|kiireh/tada, -tab, -t’ ~ -t’ii|торопить|||||||
s.|kiisel’|kiis’el’|кисель|||||||
s.|kiitand|kiitand|хвала|||||||
v.|kiittada|kii/tta, -tab, -t’ ~ -t’ii|ублажать|||||||
v.|kiittada|kii/tta, -tab, -t’ ~ -t’ii|хвалить|||||||
s.|kilo|kilo|кило|||||||
s.|kilometr|kilometr|километр|||||||
a.|kinded|kinded|тугой|||||||
s.|kindedaks|kintäks|плотно|||||||
adv.|kindedas|kintäs|туго|||||||
v.|kindittada|kind’i/tada, -tab, -t’ ~ -t’ii|перетягивать|||||||
v.|kindittada|kind’i/tada, -tab, -t’ ~ -t’ii|укрепить|||||||
s.|kino|kino|кино|||||||
s.|kinžal|kinžal|кинжал|||||||
s.|kiosk|kiosk|киоск|||||||
s.|kird’aine|kird’a/an’e, -ažen, -št|письмо|||||||
a.|kird’av|(Pal) kirjav|пегий|||||||
a.|kird’av|(Pal) kirjav|пёстрый|||||||
a.|kird’av|(Pal) kirjav|разноцветный|||||||
a.|kird’av|(Pal) kirjav|рябой|||||||
a.|kird’av|(Pal) kirjav|цветастый|||||||
s.|kird’nik|kirn’ik, -an, -ad|грамотный, школьник|lukutaitoinen, oppinut||||||
s.|kird’utand|kir’itand|запись|||||||
v.|kird’uttada|kir’i/tada, -tab, -t’ ~ -t’ii|записать|||||||
v.|kird’uttada|kir’i/tada, -tab, -t’ ~ -t’ii|исписать|||||||
v.|kird’uttada|kir’i/tada, -tab, -t’ ~ -t’ii|написать|||||||
v.|kird’uttada|kir’i/tada, -tab, -t’ ~ -t’ii|писать|||||||
s.|kird’uttaj|kir’itaj|писатель|||||||
s.|kird’utuz|kir’itu/z, -sen, -st|надпись|||||||
v.|kirgaita|kirgaata|крикнуть, окрикнуть|||||||
s.|kirgund|kirgund|окрик|||||||
s.|kirpič|kirpič|кирпич|||||||
s.|kirvez|kirvez|топор|||||||
s.|kisl’oi|kisl’uo, -n, -d (KTK)|щавель|||||||
s.|kislorod|kislorod|кислород|||||||
s.|kistočk|kistočk|кисточка|||||||
a.|kivehine|kivehi/in’e, -ižen, -št|каменный|||||||
s.|kivi|kivi|гранит|graniitti||||||
s.|kivi|kivi|камень|||||||
s.|kivi|kivi|скала|||||||
s.|kivikala|kivi/kala|пескарь|||||||
a.|kivikaz|kivikaz|каменистый|||||||
a.|kivikaz|kivikaz|скалистый|||||||
s. yhd.|kivimurud|kivi/murud|щебень|sepeli, kivimurska||||||
s.|kivut|kivütt|камешек|||||||
s.|klapan|klapan|клапан|||||||
s.|klass|klass|класс|||||||
s.|klätv|kl’atv|клятва|||||||
s.|klavišid|klavišid|клавишы|||||||
v.|kleida|kl’eida|клеить, заклеивать|||||||
v.|kleida|kl’eida|клеить|||||||
v.|kleida|kl’eida|склеивать|||||||
s.|kleim|kl’eim|клеймо|||||||
s.|kleja|kl’eja|клей|||||||
s.|klejonk|kl’ejonk|клеёнка|||||||
s.|klever|kl’ever|клевер|||||||
s.|kliäč|kl’iäč|клячь|||||||
s.|klient|kl’ient|клиент|||||||
s.|klipsad|kl’ipsad|клипсы|||||||
s.|klokutand|klokutand|стук|||||||
s.|klöna|kl’ona|клён|||||||
s.|kloun|kloun|клоун|||||||
s.|kluba|kluba|клуб|||||||
s.|klumb|klumb|клумба|||||||
s.|klüšk|kl’ušk|клюшка|||||||
s.|kniigaine|kn’iiga/an’e, -ažen, -št|книжка|||||||
s.|knopk|knopk|кнопка|||||||
s.|kobr|kobr|горсть|kourallinen||||||
s.|kobr|kobr|кулак|||||||
s.|koda|koda|клетка|||||||
s.|kodeks|kodeks|кодекс|||||||
s.|kodi|kod’i|здание|||||||
s. yhd.|kodi-ižand|kod’i/ižand|домохозяин|s.||||||
s. yhd.|kodiemag|kod’i/emag|домохозяйка|s.||||||
adv.|kodih|kod’ihe|домой|s.||||||
a.|kodilaine|kod’ila/an’e, -ažen, -št|домашний|s.||||||
s. yhd.|kodinižand|kod’in/ižand|домовладелец|s.||||||
s. yhd.|kodiruadnik|kod’i/ruadn’ik|домработница|s.||||||
a. yhd.|kodiškudottu|kod’iš/kudotud|домотканный|s.||||||
s.|kodvaine|kodva/an’e, -ažen, -št|минутка||tulda kodvaažeks|забегать||||
adv.|kodvaine|kodva/an’e, -ažen, -št|чуточку|||||||
adv.|kodvaižeks|kodvaažeks|на время|||||||
adv.|kodvaižeks|kodvaažeks|ненадолго|||||||
s.|kofeinik|kofein’ik|кофейник|||||||
s.|kofemolk|kofemolk|кофемолка|||||||
s.|koft|koft|кофта|||||||
s.|kogo|kogo|кипа|||||||
s.|kogo|kogo|пачка|||||||
adv.|kogol|kogol|оптом|||||||
v.|koheta|koheta|восстановить|saada takaisin, palauttaa||||||
v.|koheta|koheta|добреть|s.||||||
v.|koheta|koheta|похорошеть|||||||
v.|koheta|koheta|чинить, починить|||||||
v.|koheta|koheta|хорошеть|||||||
a.|kohettu|kohendettud (IL)|чинёный|korjattu||||||
s.|kohind|kohind (IL)|шелест|||||||
v.|kohišta|kohišta|шелестеть|||||||
a.|kohtuine|koht/uin’e, -uižen, -ušt ~ (Pal) koht/uun’e, -uužen, -ušt|беременная (о женщине)|raskaana oleva (naisesta)|kohtuin’e nain’e|беременная женщина|raskaana oleva nainen|||
s.|kohtustuda|kohtuštuda|забеременеть|||||||
s.|koik|koik|койка|||||||
s.|koir|koir|пёс|||||||
s.|koir|koir|собака|||||||
s.|koiran-|koiran-|собачий|||||||
s.|koirannänn’|koiran/n’än’n’|ячмень|näärännäppy||||||
s.|koiranpoigaine|koiram/poigaan’e|щенок|pentu||||||
s.|kokteil’|kokteil’|коктейль|||||||
s.|kol’ask|kol’ask|кляска|||||||
s.|kola|kola|единица|||||||
s.|kolčaine|kol’ča/an’e, -ažen, -št|колечко|||||||
v.|kolduida|kolduida|колдовать|tehdä taikoja||||||
s.|kolgotkad|kolgotkad|колготки|||||||
s.|kolhoz|kolhoz|колхоз|||||||
s.|kolleg|kol’l’eg|коллега|||||||
num.|kolmandeh|koumandehe|в-третьих|||||||
num.|kolmandeks|koumandeks|в-третьих|kolmanneksi||||||
num.|kolmandž|koumand’ž|третий|||||||
s. yhd.|kolmanpäiv|koumam/päiv|среда|||||||
s.|kolmei|koumei|трос|||||||
s.|kolmei|koumei|трио|||||||
num.|kolmekümment|koume/küment|тридцать|||||||
num.|kolmesadad|koume/sadad|триста|||||||
s.|kolonij|kolon’ij|колония|||||||
s.|kolonk|kolonk|колонка|||||||
s.|kološ|kološ|галоша|kalossi||||||
v. refl.|kolotidakse|kolot’idakse|постучать|||||||
v. refl.|kolottidakse|kolot’idakse|стучаться|||||||
s.|kombain|kombain|комбайн|||||||
s.|kombinat|kombinat|комбинат|||||||
s.|kombinzon|kombinzon|комбинезон|||||||
s.|komendant|komendant|комендант|||||||
s.|komersant|komersant|коммерсант|||||||
s.|komet|komet|комитет|||||||
s.|komfort|komfort|комфорт|||||||
s.|komisij|komis’s’ij|комиссия|||||||
s.|komissar|komissar|комиссар|||||||
s.|komitet|komitet|комитет|||||||
s.|komk|komk|комок|||||||
s.|kommünik|komm’un’ik|коммюнике|||||||
s.|kompan’on|kompanjon|компаньон|||||||
s.|kompensacij|kompensacij|компенсация|||||||
s.|kompleks|kompleks|комплекс|||||||
s.|komplekt|kompl’ekt|комплект|||||||
s.|kompliment|kompl’iment|комплимент|||||||
s.|kompozitor|kompoz’itor|композитор|||||||
s.|kompres|kompress|компресс|||||||
s.|kompromis|kompromis|компромис|||||||
s.|komš|komš|лукошко|||||||
s.|komun|komun|коммуна|||||||
s.|komutator|kommutator|коммутатор|||||||
s.|kon’uh|kon’uh|конюх|||||||
s.|kon’ušn’|kon’ušn’|конюшня|||||||
s.|konduktor|konduktor|кондуктор|||||||
s.|kongres|kongress|конгресс|||||||
s.|konvejer|konvejer|конвеер|||||||
s.|konvert|konvert|конверт|||||||
part.|konz|konz|когда|||||||
s.|kooperativ|kooperat’iv|кооператив|||||||
s.|kopeik|kopeik|копейка|||||||
s.|kopij|kopij|копия|||||||
a.|koptittu|kopt’itud ~ kop(t’)tud|копчёный|||||||
s.|korabl’|korabl’|корабль|||||||
s.|kordinat|kord’inat|координата||kord’inatad|координаты||||
s.|korend|korond|коромысло|||||||
a.|korged|korged|стройный|||||||
adv.|korgedas|kortas|высоко|korkealla||||||
a.|korgedemb|korgemb|выше|||||||
s.|korman|korman|карман|||||||
s.|korol’|korol’|король|||||||
s.|korolev|korol’eva|королева|||||||
s.|koron|koron|корона|||||||
s.|koronk|koronk|коронка|||||||
s.|koropk|koropk|коробка|||||||
s.|korpus|korpus|корпус|||||||
s.|korrektor|korr’ektor|корректор|||||||
s.|korrespondent|korr’espond’ent|корреспондент|||||||
s.|kortiine|kort’i/in’e, -ižen, -št|открытка|||||||
s.|korv|korv|ухо||ühtel’e korval’e|набекрень||||
s.|korv|korv|ухо||anta korval’e|дать по уху, дать оплеуху||||
s.|korv|korv|ухо|||||||
a.|korvoi|korvuu|ушат|||||||
s.|korzin|korz’in|корзина|||||||
s.|kosink|kosink|косынка|||||||
v.|koskeda|kosta|трогать|||||||
a.|koskematoi|(Pal) koskematuu|неприкосновенный|||||||
a.|koskematoi|(Pal) koskematuu|нетронутый|||||||
v.|koskettada|koske/tada, -tab, -t’ ~ -t’ii|дотрагиваться|a.||||||
v.|koskettada|koske/tada, -tab, -t’ ~ -t’ii|задевать|||||||
v.|koskettada|koske/tada, -tab, -t’ ~ -t’ii|затронуть|||||||
v.|koskettada|koske/tada, -tab, -t’ ~ -t’ii|прикасаться|||||||
v. refl.|koskettadakse|kosketadakse|касаться|||||||
s.|kosmetik|kosmet’ik|косметика|||||||
s.|kosmodrom|kosmodrom|косметика|||||||
s.|kosmos|kosmos|космос|||||||
s.|kost’um|kost’um|костюм|||||||
s.|kostelid|kosl’id|костыли|||||||
s.|kostr’ul’|kostr’ul’|кастрюля|||||||
s.|kotkoi|kotkuu|орёл|||||||
a.|köüh|köuh|небогатый|||||||
a.|köüh|köuh|неимущий|||||||
v.|köüheta|köüheta|обеднеть|||||||
s.|kouk|kouk|кочерга|||||||
s.|kour|kovr|ковёр|||||||
a.|kova|kova|жёсткий|||||||
a.|kova|kova|твердый|||||||
